
time,ax,ay,az,wx,wy,wz,
0.401,-0.08,-0.05,0.17,0.05,0.05,-0.04,
0.403,-0.10,-0.06,0.17,0.05,0.05,-0.04,
0.404,-0.10,-0.06,0.17,0.05,0.05,-0.04,
0.406,-0.10,-0.06,0.17,0.05,0.05,-0.05,
0.408,-0.10,-0.06,0.17,0.05,0.05,-0.05,
0.408,-0.12,-0.05,0.16,0.05,0.05,-0.05,
0.411,-0.12,-0.05,0.16,0.06,0.05,-0.05,
0.414,-0.14,-0.02,0.16,0.06,0.05,-0.05,
0.414,-0.14,-0.02,0.16,0.06,0.04,-0.05,
0.415,-0.14,-0.02,0.16,0.06,0.05,-0.05,
0.418,-0.15,-0.02,0.18,0.06,0.05,-0.05,
0.419,-0.15,-0.02,0.18,0.06,0.04,-0.05,
0.421,-0.15,-0.02,0.18,0.06,0.04,-0.05,
0.423,-0.16,0.01,0.17,0.06,0.04,-0.05,
0.423,-0.16,0.01,0.17,0.06,0.04,-0.05,
0.426,-0.16,0.01,0.17,0.06,0.04,-0.05,
0.428,-0.16,0.01,0.17,0.06,0.04,-0.05,
0.428,-0.15,0.03,0.17,0.06,0.04,-0.05,
0.43,-0.15,0.03,0.17,0.06,0.03,-0.05,
0.433,-0.15,0.03,0.17,0.06,0.04,-0.05,
0.433,-0.16,0.03,0.17,0.06,0.04,-0.05,
0.436,-0.16,0.03,0.17,0.06,0.03,-0.05,
0.438,-0.16,0.03,0.17,0.06,0.04,-0.05,
0.438,-0.15,0.07,0.17,0.06,0.04,-0.05,
0.44,-0.15,0.07,0.17,0.06,0.03,-0.05,
0.443,-0.16,0.07,0.16,0.06,0.03,-0.05,
0.443,-0.16,0.07,0.16,0.06,0.04,-0.05,
0.445,-0.16,0.07,0.16,0.06,0.03,-0.05,
0.448,-0.16,0.07,0.16,0.06,0.03,-0.05,
0.448,-0.13,0.07,0.18,0.06,0.03,-0.05,
0.45,-0.13,0.07,0.18,0.05,0.04,-0.05,
0.453,-0.12,0.05,0.17,0.05,0.04,-0.05,
0.453,-0.12,0.05,0.17,0.06,0.04,-0.05,
0.455,-0.12,0.05,0.17,0.05,0.04,-0.05,
0.458,-0.10,0.02,0.19,0.05,0.04,-0.05,
0.458,-0.10,0.02,0.19,0.05,0.04,-0.05,
0.459,-0.10,0.02,0.19,0.05,0.04,-0.05,
0.463,-0.11,0.00,0.19,0.05,0.04,-0.05,
0.463,-0.11,0.00,0.19,0.05,0.04,-0.05,
