
time,ax,ay,az,wx,wy,wz,
0.313,0.13,-0.01,0.10,-0.02,-0.01,0.01,
0.314,0.13,-0.01,0.10,-0.02,-0.01,0.01,
0.317,0.13,-0.01,0.10,-0.02,-0.02,0.01,
0.317,0.14,0.03,0.10,-0.02,-0.02,0.01,
0.319,0.14,0.03,0.10,-0.02,-0.02,0.01,
0.322,0.14,0.03,0.10,-0.02,-0.01,0.01,
0.322,0.10,0.05,0.07,-0.02,-0.01,0.01,
0.324,0.10,0.05,0.07,-0.02,-0.02,0.01,
0.328,0.10,0.05,0.07,-0.02,-0.02,0.01,
0.328,0.08,0.10,0.08,-0.02,-0.02,0.01,
0.328,0.08,0.10,0.08,-0.02,-0.02,0.01,
0.332,0.08,0.10,0.08,-0.02,-0.02,0.01,
0.332,0.06,0.11,0.03,-0.02,-0.02,0.01,
0.334,0.06,0.11,0.03,-0.02,-0.02,0.01,
0.337,0.06,0.11,0.03,-0.02,-0.02,0.01,
0.337,0.03,0.13,0.04,-0.02,-0.02,0.01,
0.339,0.03,0.13,0.04,-0.02,-0.02,0.01,
0.341,0.03,0.13,0.04,-0.02,-0.02,0.00,
0.341,0.04,0.16,0.02,-0.02,-0.02,0.00,
0.358,0.04,0.16,0.02,-0.02,-0.02,0.00,
0.358,0.04,0.16,0.02,-0.02,-0.02,-0.00,
0.359,0.03,0.13,0.03,-0.02,-0.02,-0.00,
0.359,0.03,0.13,0.03,-0.02,-0.02,-0.00,
0.359,0.02,0.13,0.01,-0.02,-0.02,-0.00,
0.359,0.02,0.13,0.01,-0.02,-0.02,0.00,
0.359,0.02,0.13,0.01,-0.02,-0.02,-0.00,
0.36,-0.01,0.09,0.01,-0.02,-0.02,-0.00,
0.36,-0.01,0.09,0.01,-0.01,-0.03,-0.00,
0.36,-0.01,0.09,0.01,-0.01,-0.03,-0.00,
0.366,-0.01,0.06,0.00,-0.01,-0.03,-0.00,
0.367,-0.01,0.06,0.00,-0.01,-0.03,-0.00,
0.367,-0.01,0.06,0.00,-0.01,-0.03,-0.00,
0.367,-0.04,0.01,-0.00,-0.01,-0.03,-0.00,
0.367,-0.04,0.01,-0.00,-0.01,-0.03,-0.01,
0.368,-0.04,0.01,-0.00,-0.00,-0.03,-0.01,
0.371,-0.05,-0.03,-0.02,-0.00,-0.03,-0.01,
0.371,-0.05,-0.03,-0.02,-0.01,-0.03,-0.01,
0.373,-0.05,-0.03,-0.02,-0.00,-0.03,-0.01,
0.375,-0.05,-0.03,-0.02,0.00,-0.04,-0.01,
0.375,-0.08,-0.07,-0.02,0.00,-0.04,-0.01,
0.379,-0.08,-0.07,-0.02,0.01,-0.04,-0.01,
